StartTime,Flgs,Proto,SrcAddr,DstAddr,State,Dur,SrcRate,DstRate,SrcPkts,DstPkts,SrcBytes,DstBytes,StdDev,attack
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.28732,0.489945,0,8,0,480,0,0.991921,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,12.419429,0.724671,0,10,0,600,0,1.30351,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.815627,0.723818,0,11,0,660,0,0.649438,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.231089,0.408794,0,6,0,360,0,1.923473,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,13.870668,1.009324,0,15,0,900,0,0.838258,1
1526876160,e,tcp,192.168.100.147,192.168.100.5,RST,0.000421,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.3868,0.484387,0,7,0,420,0,1.954452,1
1526349179,e,tcp,192.168.100.150,192.168.100.5,RST,0.000922,0,0,1,1,74,60,0,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,15.316142,0.914068,0,15,0,900,0,0.749629,1
1528099338,e,udp,192.168.100.150,192.168.100.3,INT,12.132248,0.49455,0,7,0,420,0,1.896163,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.790731,0.725125,0,11,0,660,0,0.645074,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.961811,1.002735,0,15,0,900,0,0.823014,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.385621,0.484433,0,7,0,420,0,1.954229,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.661842,0.951555,0,14,0,840,0,1.83039,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.953111,1.003361,0,15,0,900,0,1.414593,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.810594,0.724082,0,11,0,660,0,0.64317,1
1526345493,e,tcp,192.168.100.147,192.168.100.3,RST,4.50E-05,0,0,1,1,60,60,0,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.65698,1.025117,0,15,0,900,0,1.368215,1
1526876267,e,tcp,192.168.100.149,192.168.100.7,RST,0.000511,0,0,1,1,60,60,0,1
1528099352,e,udp,192.168.100.148,192.168.100.3,INT,13.815478,0.723826,0,11,0,660,0,0.649013,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,14.410131,0.485769,0,8,0,480,0,0.995019,1
1528099338,e,udp,192.168.100.150,192.168.100.3,INT,12.131585,0.494577,0,7,0,420,0,1.896218,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.159767,0.49343,0,7,0,420,0,1.912801,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,13.707449,0.72953,0,11,0,660,0,0.639647,1
1526349179,e,tcp,192.168.100.150,192.168.100.5,RST,0.00097,0,0,1,1,74,60,0,1
1528099338,e,udp,192.168.100.150,192.168.100.3,INT,12.131725,0.494571,0,7,0,420,0,1.89936,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.961726,1.002741,0,15,0,900,0,0.821908,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.384298,0.484484,0,7,0,420,0,1.953936,1
1526349121,e,tcp,192.168.100.149,192.168.100.3,RST,1.10E-05,0,0,1,1,74,60,0,1
1528099367,e,udp,192.168.100.147,192.168.100.3,INT,13.961473,1.002759,0,15,0,900,0,0.800172,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.893377,0.470008,0,8,0,480,0,0.631232,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.227651,0.490691,0,7,0,420,0,1.927262,1
1528099339,e,udp,192.168.100.147,192.168.100.3,INT,12.677345,0.94657,0,13,0,780,0,1.653347,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.965789,1.00245,0,15,0,900,0,0.821396,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.840814,0.471672,0,8,0,480,0,0.7289,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.661771,1.024757,0,15,0,900,0,1.366503,1
1526348450,e s,tcp,192.168.100.150,192.168.100.3,RST,0.004116,242.954315,242.954315,2,2,120,120,0,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.164122,0.493254,0,7,0,420,0,1.907017,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.386866,0.403653,0,6,0,360,0,1.681889,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,14.79073,0.946539,0,15,0,900,0,0.997508,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.493977,0.482959,0,8,0,480,0,0.826181,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.297706,0.419648,0,7,0,420,0,1.917841,1
1526349385,e,icmp,192.168.100.5,192.168.100.148,URP,0,0,0,1,0,70,0,0,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.791953,0.72506,0,11,0,660,0,0.645871,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.529387,0.665219,0,10,0,600,0,0.679699,1
1528099352,e,udp,192.168.100.148,192.168.100.3,INT,13.815064,0.723848,0,11,0,660,0,0.646897,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,13.705974,0.729609,0,11,0,660,0,0.641219,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,12.340041,0.729333,0,10,0,600,0,1.285505,1
1528099338,e,udp,192.168.100.149,192.168.100.3,INT,12.156839,0.493549,0,7,0,420,0,1.911859,1
1528099340,e,udp,192.168.100.149,192.168.100.3,INT,12.166004,0.493178,0,7,0,420,0,1.910856,1
1526349181,e,tcp,192.168.100.149,192.168.100.5,RST,0.000316,0,0,1,1,74,60,0,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.96181,1.002735,0,15,0,900,0,0.021399,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.549252,0.738048,0,11,0,660,0,0.722202,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.174453,0.493846,0,8,0,480,0,0.978874,1
1526345511,e,tcp,192.168.100.147,192.168.100.3,FIN,0.198712,30.19445,25.162043,7,6,532,581,0,1
1528099352,e,udp,192.168.100.147,192.168.100.3,INT,14.947461,1.003515,0,16,0,960,0,0.943268,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.563207,0.480663,0,8,0,480,0,0.792774,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.225544,0.490776,0,7,0,420,0,1.920967,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.124132,0.494881,0,7,0,420,0,1.89978,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,12.928274,1.005548,0,14,0,840,0,1.876428,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.793474,0.724981,0,11,0,660,0,0.645513,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,14.229866,0.983846,0,15,0,900,0,1.262614,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.811328,0.651639,0,10,0,600,0,0.63699,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.661804,0.477431,0,8,0,480,0,0.748079,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.227341,0.490704,0,7,0,420,0,1.927963,1
1526349195,e,tcp,192.168.100.148,192.168.100.5,RST,0.004321,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,14.408238,0.485833,0,8,0,480,0,0.992955,1
1526348869,e,icmp,192.168.100.5,192.168.100.149,URP,845.52533,0.001183,0,2,0,140,0,0,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.124817,0.494853,0,7,0,420,0,1.899716,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.498826,0.740805,0,11,0,660,0,0.745844,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.527043,0.48186,0,8,0,480,0,0.808378,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,14.254569,0.491071,0,8,0,480,0,0.974338,1
1526348500,e,tcp,192.168.100.148,192.168.100.5,RST,0.000653,0,0,1,1,60,60,0,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.798765,0.473012,0,8,0,480,0,0.750331,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,14.258424,0.420804,0,7,0,420,0,0.958006,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.22795,0.490679,0,7,0,420,0,1.923908,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.381421,0.484597,0,7,0,420,0,1.939414,1
1528099352,e,udp,192.168.100.147,192.168.100.3,INT,13.962369,1.002695,0,15,0,900,0,1.416833,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.656751,0.95191,0,14,0,840,0,1.207885,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.380032,0.484651,0,7,0,420,0,1.93531,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.958252,1.002991,0,15,0,900,0,0.822424,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.652772,0.477725,0,8,0,480,0,0.752815,1
1528099367,e,udp,192.168.100.147,192.168.100.3,INT,13.939382,1.004349,0,15,0,900,0,0.810742,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.225542,0.490776,0,7,0,420,0,1.923004,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.131731,0.494571,0,7,0,420,0,1.901674,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.227965,0.490679,0,7,0,420,0,1.923872,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.16399,0.493259,0,7,0,420,0,1.907348,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.227297,0.490705,0,7,0,420,0,1.927155,1
1528099367,e,udp,192.168.100.148,192.168.100.3,INT,13.720223,0.728851,0,11,0,660,0,0.649127,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.379976,0.484654,0,7,0,420,0,1.9354,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.266549,0.490658,0,8,0,480,0,1.006118,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.662527,1.024701,0,15,0,900,0,1.366309,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.788588,0.725237,0,11,0,660,0,0.645077,1
1526347913,e,tcp,192.168.100.147,192.168.100.3,RST,0.001651,0,0,1,1,60,60,0,1
1526350332,e,tcp,192.168.100.149,192.168.100.5,RST,0.000996,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.385254,0.484447,0,7,0,420,0,1.954309,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,15.203012,0.92087,0,15,0,900,0,0.802691,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.792651,0.725024,0,11,0,660,0,0.646735,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.51182,0.740093,0,11,0,660,0,0.740438,1
1528099354,e,udp,192.168.100.148,192.168.100.3,INT,13.777672,0.725812,0,11,0,660,0,0.643693,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.132284,0.494548,0,7,0,420,0,1.897504,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.537936,0.664798,0,10,0,600,0,0.727606,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.957369,0.931408,0,14,0,840,0,0.824061,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,14.267855,0.490613,0,8,0,480,0,0.975044,1
1528099352,e,udp,192.168.100.147,192.168.100.3,INT,13.962165,1.00271,0,15,0,900,0,1.415234,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.386175,0.484411,0,7,0,420,0,1.951727,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,14.255047,0.491054,0,8,0,480,0,0.974086,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.95732,1.003058,0,15,0,900,0,0.822929,1
1526344932,e,icmp,192.168.100.3,192.168.100.148,URP,0,0,0,1,0,70,0,0,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.163382,0.493284,0,7,0,420,0,1.910268,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.659801,1.024905,0,15,0,900,0,1.367254,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.787739,0.725282,0,11,0,660,0,0.645313,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.301146,0.489471,0,8,0,480,0,0.921775,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.789126,0.725209,0,11,0,660,0,0.645066,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.651013,0.732546,0,11,0,660,0,0.674497,1
1526876158,e,tcp,192.168.100.150,192.168.100.5,RST,0.00065,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.960229,1.002849,0,15,0,900,0,0.825546,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,14.409527,0.48579,0,8,0,480,0,0.995142,1
1528099352,e,udp,192.168.100.149,192.168.100.3,INT,14.41738,0.485525,0,8,0,480,0,0.994057,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.808534,0.72419,0,11,0,660,0,0.649932,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.792969,0.725007,0,11,0,660,0,0.645326,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.385802,0.484426,0,7,0,420,0,1.951432,1
1528099354,e,udp,192.168.100.148,192.168.100.3,INT,13.781661,0.725602,0,11,0,660,0,0.645988,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.381168,0.484607,0,7,0,420,0,1.938898,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.161648,0.493354,0,7,0,420,0,1.913754,1
1528099355,e,udp,192.168.100.150,192.168.100.3,INT,10.208984,0.489765,0,6,0,360,0,0.001843,1
1526348459,e,tcp,192.168.100.148,192.168.100.3,RST,0.000377,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.954353,0.931609,0,14,0,840,0,1.241595,1
1528099354,e,udp,192.168.100.148,192.168.100.3,INT,13.77991,0.725694,0,11,0,660,0,0.645313,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,14.267335,0.490631,0,8,0,480,0,0.975076,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.277175,0.490293,0,8,0,480,0,1.003669,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.223857,0.490843,0,7,0,420,0,1.926533,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.954038,1.003294,0,15,0,900,0,1.414447,1
1526345490,e,tcp,192.168.100.148,192.168.100.3,RST,6.40E-05,0,0,1,1,60,60,0,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,15.236856,0.918825,0,15,0,900,0,0.78678,1
1526344335,e,tcp,192.168.100.149,192.168.100.3,RST,0.000587,0,0,1,1,60,60,0,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.133228,0.49451,0,7,0,420,0,1.900531,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,12.344592,0.729064,0,10,0,600,0,1.281524,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.800461,0.724613,0,11,0,660,0,0.646804,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.124008,0.494886,0,7,0,420,0,1.900095,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.16231,0.493327,0,7,0,420,0,1.90916,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,10.956572,0.730155,0,9,0,540,0,1.936395,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.615183,0.734474,0,11,0,660,0,0.693278,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.433248,0.484991,0,8,0,480,0,0.857152,1
1528099338,e,udp,192.168.100.150,192.168.100.3,INT,12.131933,0.494563,0,7,0,420,0,1.896225,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.603636,0.479333,0,8,0,480,0,0.775818,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.226653,0.490731,0,7,0,420,0,1.923439,1
1526876161,e,tcp,192.168.100.147,192.168.100.5,RST,0.000648,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,14.415502,0.416219,0,7,0,420,0,0.960959,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.159678,0.493434,0,7,0,420,0,1.909338,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.603635,0.479333,0,8,0,480,0,0.775819,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.514319,0.739956,0,11,0,660,0,0.734651,1
1526876183,e,tcp,192.168.100.147,192.168.100.6,RST,5.30E-05,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,14.262711,0.49079,0,8,0,480,0,0.968413,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.657257,1.025096,0,15,0,900,0,1.368057,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.7233,0.728688,0,11,0,660,0,0.646644,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.386281,0.484407,0,7,0,420,0,1.950758,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.656752,0.95191,0,14,0,840,0,1.207965,1
1528099354,e,udp,192.168.100.148,192.168.100.3,INT,13.782732,0.652991,0,10,0,600,0,0.644883,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.967618,1.002318,0,15,0,900,0,0.814777,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.549506,0.481116,0,8,0,480,0,0.801693,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.800697,0.724601,0,11,0,660,0,0.647253,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,13.706156,0.729599,0,11,0,660,0,0.640319,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.966893,1.00237,0,15,0,900,0,0.815981,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.379315,0.484679,0,7,0,420,0,1.938996,1
1526347372,e,tcp,192.168.100.150,192.168.100.3,RST,7.30E-05,0,0,1,1,60,60,0,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.311905,0.419231,0,7,0,420,0,0.941005,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.957891,1.003017,0,15,0,900,0,0.824115,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.812399,0.723987,0,11,0,660,0,0.645894,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,13.842858,0.939112,0,14,0,840,0,1.932769,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.165023,0.493217,0,7,0,420,0,1.913745,1
1526349194,e,tcp,192.168.100.149,192.168.100.5,RST,0.001015,0,0,1,1,60,60,0,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.513869,0.482297,0,8,0,480,0,0.818539,1
1526344873,e,udp,192.168.100.147,192.168.100.3,INT,0,0,0,1,0,60,0,0,1
1528099367,e,udp,192.168.100.148,192.168.100.3,INT,13.721055,0.728807,0,11,0,660,0,0.646398,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.224709,0.490809,0,7,0,420,0,1.922553,1
1528099354,e,udp,192.168.100.147,192.168.100.3,INT,12.982082,1.00138,0,14,0,840,0,1.242082,1
1528099338,e,udp,192.168.100.149,192.168.100.3,INT,12.156674,0.493556,0,7,0,420,0,1.909146,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.191809,0.493242,0,8,0,480,0,0.975139,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.133782,0.494487,0,7,0,420,0,1.902089,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.266064,0.490675,0,8,0,480,0,1.002168,1
1528099367,e,udp,192.168.100.147,192.168.100.3,INT,13.917819,1.005905,0,15,0,900,0,0.818405,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.658568,1.024998,0,15,0,900,0,1.3702,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,15.066698,0.929202,0,15,0,900,0,0.867062,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.958255,1.002991,0,15,0,900,0,0.822424,1
1526348309,e,tcp,192.168.100.150,192.168.100.5,RST,0.004077,0,0,1,1,60,60,0,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.306836,0.489277,0,8,0,480,0,0.919377,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.717785,0.656083,0,10,0,600,0,0.663508,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.656931,1.02512,0,15,0,900,0,1.368187,1
1526345197,eU,udp,192.168.100.150,192.168.100.3,INT,4.60E-05,0,0,1,0,60,0,0,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.804057,0.724425,0,11,0,660,0,0.646705,1
1528099338,e,udp,192.168.100.149,192.168.100.3,INT,12.162013,0.493339,0,7,0,420,0,1.911742,1
1528099354,e,udp,192.168.100.148,192.168.100.3,INT,12.429302,0.724095,0,10,0,600,0,1.284062,1
1526347902,e,tcp,192.168.100.150,192.168.100.3,RST,0.007904,126.518227,253.036453,2,3,120,180,0,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,13.959048,1.002934,0,15,0,900,0,1.392529,1
1526345487,e,tcp,192.168.100.149,192.168.100.3,RST,0.000198,0,0,1,1,60,60,0,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.134097,0.494474,0,7,0,420,0,1.901649,1
1526350502,e,tcp,192.168.100.147,192.168.100.5,RST,0.000214,0,0,1,1,60,60,0,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,12.346818,0.728933,0,10,0,600,0,1.279154,1
1528099338,e,udp,192.168.100.148,192.168.100.3,INT,13.706323,0.72959,0,11,0,660,0,0.638832,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.122779,0.494936,0,7,0,420,0,1.900492,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.287002,0.489956,0,8,0,480,0,0.999095,1
1528099338,e,udp,192.168.100.148,192.168.100.3,INT,13.710436,0.729371,0,11,0,660,0,0.633148,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,12.381538,0.484592,0,7,0,420,0,1.950198,1
1526346769,e,tcp,192.168.100.147,192.168.100.3,RST,5.50E-05,0,0,1,1,60,60,0,1
1526346776,e,tcp,192.168.100.147,192.168.100.3,RST,5.80E-05,0,0,1,1,60,60,0,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.185864,0.493449,0,8,0,480,0,0.973668,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.227836,0.490684,0,7,0,420,0,1.924203,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.81283,0.651568,0,10,0,600,0,0.645856,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.259795,0.490891,0,8,0,480,0,1.006776,1
1528099352,e,udp,192.168.100.147,192.168.100.3,INT,14.950791,1.003291,0,16,0,960,0,0.943775,1
1528099354,e,udp,192.168.100.150,192.168.100.3,INT,12.22619,0.49075,0,7,0,420,0,1.922285,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.957915,0.931371,0,14,0,840,0,0.822966,1
1528099367,e,udp,192.168.100.148,192.168.100.3,INT,13.721217,0.655918,0,10,0,600,0,1.289103,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.554537,0.73776,0,11,0,660,0,0.7202,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.954187,1.003283,0,15,0,900,0,1.414153,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.379792,0.484661,0,7,0,420,0,1.935814,1
1526344339,e,tcp,192.168.100.147,192.168.100.3,RST,7.00E-05,0,0,1,1,60,60,0,1
1526348310,e,tcp,192.168.100.150,192.168.100.5,RST,0.00075,0,0,1,1,60,60,0,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,13.70851,0.656526,0,10,0,600,0,0.640739,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.964844,1.002517,0,15,0,900,0,0.821548,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.959864,1.002875,0,15,0,900,0,0.822962,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.954455,1.003264,0,15,0,900,0,1.413791,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.161443,0.493363,0,7,0,420,0,1.9139,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.617759,0.734335,0,11,0,660,0,0.692115,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.383568,0.484513,0,7,0,420,0,1.955341,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.962047,1.002718,0,15,0,900,0,0.019237,1
1526348952,eU,udp,192.168.100.150,192.168.100.5,INT,0.000156,0,0,1,0,60,0,0,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.795473,0.724875,0,11,0,660,0,0.646077,1
1528099340,e,udp,192.168.100.150,192.168.100.3,INT,12.130393,0.494625,0,7,0,420,0,1.899866,1
1528099340,e,udp,192.168.100.150,192.168.100.3,INT,12.131667,0.494573,0,7,0,420,0,1.900261,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.789667,0.725181,0,11,0,660,0,0.645056,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,13.706859,0.729562,0,11,0,660,0,0.640789,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.660991,0.951615,0,14,0,840,0,1.828854,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,12.339538,0.729363,0,10,0,600,0,1.284945,1
1528099354,e,udp,192.168.100.149,192.168.100.3,INT,12.381625,0.484589,0,7,0,420,0,1.951371,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.163382,0.493284,0,7,0,420,0,1.913987,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.965562,0.930861,0,14,0,840,0,0.821347,1
1526345515,e,tcp,192.168.100.150,192.168.100.3,FIN,0.19762,30.3613,25.301083,7,6,532,581,0,1
1526348950,e,icmp,192.168.100.5,192.168.100.147,URP,269.870239,0.003705,0,2,0,140,0,0,1
1526350337,e,tcp,192.168.100.148,192.168.100.5,RST,0.000376,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,14.408134,0.485837,0,8,0,480,0,0.9984,1
1526348497,e,tcp,192.168.100.150,192.168.100.5,RST,0.000835,0,0,1,1,60,60,0,1
1528099367,e,udp,192.168.100.148,192.168.100.3,INT,13.721083,0.728805,0,11,0,660,0,0.649379,1
1528099340,e,udp,192.168.100.149,192.168.100.3,INT,12.167325,0.493124,0,7,0,420,0,1.909947,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,12.348345,0.728843,0,10,0,600,0,1.279813,1
1526344787,e,icmp,192.168.100.3,192.168.100.147,URP,0,0,0,1,0,70,0,0,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.809415,0.724144,0,11,0,660,0,0.647821,1
1528099367,e,udp,192.168.100.147,192.168.100.3,INT,13.936369,1.004566,0,15,0,900,0,0.810194,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,14.414798,0.485612,0,8,0,480,0,0.993042,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.489002,0.66721,0,10,0,600,0,1.393682,1
